/data/user/m/cmacaire/unsupervised_wav2vec/japhug/no_silence/train/clips_jap_16khz
hist140430_jin_e_S005.wav	59200
hist140511_xinbada_hanghai_lixianji_S063.wav	23840
hist140425_shizi_puluomixiusi_he_daxiang_S006.wav	48640
hist-21-mdzadi_S034.wav	45440
hist-27-tWCGArgu_S008.wav	35200
hist140426_laXthAB_S020.wav	31680
hist140514_huishuohua_de_niao_S202.wav	71360
hist-22-kuwu_S016.wav	30720
hist140430_lang_he_qizhi_xiaoshanyang_S001.wav	88640
hist140513_shenqi_de_feitan_S002.wav	51200
hist-27-kikakCi_S187.wav	30080
hist140521_jianding_de_xibing_S077.wav	138240
hist-28-qapar_S083.wav	19680
hist-03-mWrmWmbjW_S014.wav	77760
hist140517_buai_shuohua_de_gongzhu_S016.wav	63360
hist-24-zwArqhAjmAG_S032.wav	35040
hist-28-CAmWGdW_S006.wav	29280
hist140428_mu_e_guniang_S187.wav	35200
hist-27-kharwut_S059.wav	42240
hist-07-Cku_S133.wav	26720
hist-15-babW_S239.wav	35040
hist-13-NAnWkWmtsWG_S040.wav	63680
hist140522_Kamnyu_tshupa_S035.wav	49440
hist-04-xiaocunzhuang_S037.wav	111360
hist140518_huifei_de_muma_S101.wav	65280
hist-06-tANgAr_S004.wav	67040
hist-26-kWlAGpopo_S036.wav	46400
hist-24-pGArtsAG_S097.wav	44160
hist-29-LantshAm_S052.wav	48160
hist140428_yonggan_de_xiaocaifeng_S092.wav	71200
hist140505_liuhaohan_zoubian_tianxia_S269.wav	34240
hist-30-tAsno_S053.wav	26240
hist140522_Kamnyu_zgo_S202.wav	27520
hist140522_Kamnyu_tWji2_S051.wav	28160
hist140521_jianding_de_xibing_S034.wav	56960
hist-31-cha_S059.wav	14400
hist-31-qala_S038.wav	51680
hist140430_lang_he_qizhi_xiaoshanyang_S110.wav	38880
hist-30-mboR_S043.wav	36160
hist-27-qartshAz_S066.wav	26560
hist-02-deluge2012_S100.wav	29920
hist140513_abide_he_mogui_S015.wav	80960
hist-14-sWNgWJu_S147.wav	38560
hist-27-kikakCi_S078.wav	32320
hist-19-mi2_S004.wav	24160
hist140520_xiaoyida_de_huar_S110.wav	117600
hist-30-Com_S047.wav	26080
hist140427_xiong_he_mei_S028.wav	85760
hist-24-pGArtsAG_S095.wav	34560
hist-27-kikakCi_S156.wav	39200
hist-30-tAsno_S077.wav	62880
hist-06-qaZmbri_S062.wav	54400
hist140518_jinyin_chengbao_S083.wav	29600
hist-31-cha_S143.wav	30720
hist-25-stoRthAB_S007.wav	29280
hist140513_mutong_de_disheng_S150.wav	9760
hist-26-mYaRmtsaR_S045.wav	46080
hist-21-jmAGni_S009.wav	35520
hist-25-qraR_S024.wav	37440
hist-07-Cku_S008.wav	46560
hist140514_huishuohua_de_niao_S006.wav	47520
hist140520_xiaoyida_de_huar_S092.wav	76000
hist-30-macha_S002.wav	38720
hist-11-qarGW_S067.wav	20800
hist-08-BGAtAtAB_S008.wav	61120
hist140517_mogui_de_jing_S131.wav	62240
hist-08-rasti_S005.wav	37920
hist-05-paR_S024.wav	30240
hist140510_sanpian_sheye_S044.wav	35200
hist140513_shenqi_de_feitan_S080.wav	178880
hist-X1slobdpon_S029.wav	69440
hist140508_shier_ge_tiaowu_de_gongzhu_S193.wav	126240
hist-26-NalitCaRmbWm_S004.wav	111520
hist140513_mutong_de_disheng_S105.wav	41120
hist140427_yuanhou_he_lianggeren_S051.wav	45280
hist140501_jingli_tshering_skyid_S087.wav	35040
hist-12-Zmbroko_S033.wav	34720
hist140507_tangguowu_S093.wav	51840
hist-25-qraR_S032.wav	21600
hist140514_guowang_he_lieying_S073.wav	30560
hist140507_jinniao_S111.wav	129760
hist140519_yeying_S092.wav	28640
hist-12-ndZiNgri_S191.wav	29280
hist140507_jinniao_S334.wav	89120
hist-28-smAnmi_S055.wav	53280
hist-31-thathor_S010.wav	28480
hist-05-khWna_S016.wav	51520
hist-17-xCAj_S081.wav	32480
hist-23-mbrAZWm_S169.wav	23360
hist-13-NAnWkWmtsWG_S062.wav	55520
hist140510_sanpian_sheye_S079.wav	76960
hist-26-tWcipaR_S034.wav	41760
hist-17-ndZWnW_S050.wav	20480
hist140504_baixue_gongzhu_S058.wav	40160
hist-08-khWjNga_S030.wav	37920
hist-25-akWzgumba_S057.wav	33280
hist-24-ZmbrWpGa_S124.wav	35040
hist-05-qaZo_S121.wav	48800
hist-29-tAmtshAzkAkWndo_S076.wav	32160
hist-05-khWna_S018.wav	54240
hist140506_shizi_he_huichang_huichang_de_bailingniao_S068.wav	51040
hist140520_ye_tiane_S357.wav	47040
hist-19-qachGamWntoR_S046.wav	31040
hist140507_tangguowu_S119.wav	68960
hist140516_huli_de_baofu_S028.wav	50720
hist-22-qAjdo_S016.wav	49600
hist-26-mYaRmtsaR_S100.wav	68960
hist-31-thathor_S031.wav	16480
hist140520_xiaoyida_de_huar_S007.wav	37280
hist140508_shier_ge_tiaowu_de_gongzhu_S196.wav	48160
hist-28-smAnmi_S081.wav	44640
hist-18-NGolo_S051.wav	57280
hist-30-tAsno_S002.wav	44160
hist-28-qAjdo_S071.wav	52320
hist-21-jmAGni_S053.wav	26720
hist-26-tChWra_S005.wav	43200
hist-30-Com_S029.wav	21280
hist-22-BlamajmAG_S018.wav	62240
hist140517_roko_S012.wav	10400
hist140520_ye_tiane_S214.wav	42240
hist-25-rtChWRjW_S058.wav	44480
hist140511_qajdo_kW_qandzxe_tundze_S016.wav	27680
hist-21-mdzadi_S021.wav	46080
hist-27-tWfCAl_S138.wav	37760
hist-17-thowum_S046.wav	48960
hist140510_sanpian_yumao_S116.wav	68160
hist140513_abide_he_mogui_S018.wav	71040
hist140505_liuhaohan_zoubian_tianxia_S188.wav	84960
hist140519_yeying_S200.wav	67200
hist-07-Zmbri_S032.wav	29760
hist-25-akWzgumba_S030.wav	24800
hist-05-paR_S002.wav	51520
hist-31-RlWm_S002.wav	23200
hist140512_alibaba_S251.wav	43040
hist-18-qromJoR_S029.wav	54400
hist-27-qartshAz_S138.wav	59680
hist140504_huiguniang_S120.wav	54400
hist140430_lang_he_qizhi_xiaoshanyang_S065.wav	80160
hist140428_mtshalu_kAsAla_S016.wav	55680
hist-11-paRzwamWntoR_S125.wav	50720
hist140511_yiqianlingyiye_yinzi_S055.wav	86880
hist140428_yonggan_de_xiaocaifeng_S140.wav	67360
hist-X1slobdpon_S342.wav	39680
hist140520_xiaoyida_de_huar_S024.wav	215040
hist-28-smAnmi_S321.wav	45440
hist140514_huishuohua_de_niao_S149.wav	43680
hist-27-tApGi_S016.wav	42080
hist-03-zhenzhuquan2_S052.wav	22560
hist-27-tWCGArgu_S017.wav	33440
hist140428_yonggan_de_xiaocaifeng_S027.wav	20960
hist-31-deluge_S047.wav	59200
hist-27-tWfCAl_S136.wav	41920
hist-07-deluge_S093.wav	45120
hist140515_huli_he_yuelv_S075.wav	60160
hist-16-RlWmsWsi_S149.wav	54720
hist140428_mtshalu_kAsAla_S044.wav	31200
hist-28-kWpAz_S055.wav	73760
hist-11-paRzwamWntoR_S107.wav	36800
hist-12-Zmbroko_S007.wav	31520
hist-23-mbrAZWm_S081.wav	67200
hist-28-qAjdo_S016.wav	46240
hist-19-khWlu_S042.wav	49440
hist140520_ye_tiane_S082.wav	56320
hist140516_zaixiang_he_candou_S002.wav	76000
hist140514_xizajiang_he_lifashi_S032.wav	83200
hist140519_chou_xiaoya_S066.wav	45920
hist140504_baixue_gongzhu_S031.wav	37920
hist140522_Kamnyu_zgo_S152.wav	25440
hist-09-mi_S039.wav	43840
hist140517_buai_shuohua_de_gongzhu_S130.wav	68000
hist140512_fushang_he_yaomo_S046.wav	37920
hist140430_yufu_he_tade_qizi_S057.wav	67680
hist140501_jingli_tshering_skyid_S121.wav	29760
hist140519_mai_huochai_de_xiaonvhai_S105.wav	38080
hist-05-paR_S087.wav	50240
hist-X1-tWJo_S037.wav	15840
hist-24-qro_S021.wav	70880
hist-X1-qachGa_S143.wav	19680
hist140506_woju_guniang_S066.wav	36960
hist140522_Kamnyu_zgo_S163.wav	57600
hist-24-kWmu_S066.wav	30400
hist140512_alibaba_S078.wav	69120
hist140522_RdWrJAt_S088.wav	33760
hist140515_jiesu_de_laoren_S017.wav	50880
hist-30-Com_S102.wav	33600
hist140516_huli_de_baofu_S107.wav	41120
hist-26-mYaRmtsaR_S001.wav	24960
hist-27-tWfCAl_S105.wav	44960
hist140519_yeying_S146.wav	116960
hist140518_jinyin_chengbao_S086.wav	48960
hist140519_chou_xiaoya_S036.wav	90880
hist-15-babW_S258.wav	25600
hist-07-tAtho_S031.wav	25120
hist-30-CnAto_S015.wav	54560
hist-23-RmWrcWftsa_S059.wav	31200
hist-03-zhenzhuquan2_S047.wav	39840
hist-20-kApjAt_S040.wav	55360
hist140430_lang_he_qizhi_xiaoshanyang_S088.wav	33280
hist-28-smAnmi_S324.wav	63520
hist140427_shuizhao_de_gou_yu_lang_S025.wav	49440
hist140520_xiaoyida_de_huar_S035.wav	49920
hist140518_huifei_de_muma_S088.wav	23360
hist140514_guowang_he_lieying_S011.wav	76800
hist140428_mu_e_guniang_S106.wav	55360
hist-X1-qachGa_S142.wav	32800
hist140514_huishuohua_de_niao_S057.wav	36000
hist140506_shizi_he_huichang_huichang_de_bailingniao_S286.wav	76480
hist140514_huishuohua_de_niao_S018.wav	62400
hist-28-qAjdo_S028.wav	57440
hist-27-kikakCi_S039.wav	56320
hist140507_jinniao_S366.wav	81280
hist140427_qala_kWrtsAG_S001.wav	49600
hist-07-deluge_S100.wav	63040
hist140506_nongfu_he_mogui_S010.wav	51680
hist-25-RmArYWG_S023.wav	49440
hist-07-tAtho_S048.wav	36800
hist140514_huishuohua_de_niao_S076.wav	107840
hist140519_wandou_gongzhu_S068.wav	41440
hist140521_huangdi_de_xinzhuang_S140.wav	104160
hist140425_shizi_lang_he_huli_S039.wav	61920
hist-11-paRzwamWntoR_S108.wav	33600
hist140522_RdWrJAt_S097.wav	59520
hist-22-BlamajmAG_S063.wav	53760
hist-31-deluge_S107.wav	51200
hist-02-montagnes-kamnyu-cz_S036.wav	37920
hist-16-RlWmsWsi_S108.wav	27360
hist140513_abide_he_mogui_S027.wav	39680
hist140517_buai_shuohua_de_gongzhu_S034.wav	66560
hist140522_RdWrJAt_S125.wav	44480
hist140512_alibaba_S208.wav	39680
hist-29-mWBZi_S035.wav	33920
hist140427_zei_he_lvguan_laoban_S033.wav	37760
hist-12-BzaNsa_S057.wav	35840
hist-03-zhenzhuquan2_S013.wav	54880
hist-28-kWpAz_S047.wav	24320
hist140507_tangguowu_S140.wav	69600
hist-20-kApjAt_S013.wav	119200
hist140511_alading_yu_shendeng_S156.wav	37760
hist140517_buai_shuohua_de_gongzhu_S089.wav	42240
hist140428_xiaohongmao_S140.wav	37440
hist140514_xiee_de_shewang_S050.wav	29920
hist-23-pGAYaR_S043.wav	40800
hist-24-pGArtsAG_S116.wav	72320
hist140513_qianshang_he_xiaotou_S013.wav	113760
hist140505_liuhaohan_zoubian_tianxia_S234.wav	45280
hist140516_huli_de_baofu_S115.wav	78560
hist140517_buai_shuohua_de_gongzhu_S058.wav	50720
hist140513_abide_he_mogui_S025.wav	17600
hist140510_sanpian_sheye_S040.wav	71680
hist-23-scuz_S047.wav	42560
hist140512_alibaba_S149.wav	26560
hist-31-cha_S164.wav	34720
hist-03-zhenzhuquan2_S003.wav	28000
hist140517_huli_he_lang_de_gushi_S057.wav	71200
hist140505_liuhaohan_zoubian_tianxia_S166.wav	36160
hist-25-GdAso_S001.wav	38080
hist-28-smAnmi_S151.wav	45760
hist-18-qromJoR_S019.wav	64480
hist140506_shizi_he_huichang_huichang_de_bailingniao_S010.wav	23520
hist140507_jinniao_S182.wav	35680
hist140511_xinbada_hanghai_lixianji_S204.wav	58560
hist-21-lWlu_S032.wav	63200
hist140430_yufu_he_tade_qizi_S044.wav	86880
hist140514_xiee_de_shewang_S017.wav	31520
hist140515_facai_meng_S040.wav	53760
hist140513_shenqi_de_feitan_S037.wav	41440
hist140505_xiaohaitu_S137.wav	47360
hist-28-qapar_S195.wav	63840
hist140516_yiguan_ganlan_S049.wav	83360
hist-16-RlWmsWsi_S093.wav	69120
hist-29-mWBZi_S055.wav	72160
hist-05-qambrW_S062.wav	63360
hist-04-cuiniao_S046.wav	74400
hist-27-kikakCi_S193.wav	44640
hist140504_huiguniang_S127.wav	79040
hist-25-caiqajW_S029.wav	29440
hist-11-mYAm_S066.wav	63520
hist-28-smAnmi_S077.wav	40320
hist140511_alading_yu_shendeng_S052.wav	67520
hist-20-RmbroN_S026.wav	24000
hist140520_xiaoyida_de_huar_S073.wav	37760
hist140517_huli_he_lang_de_gushi_S092.wav	88640
hist-13-xsArW_S012.wav	42720
hist-11-mYAm_S032.wav	53120
hist140522_Kamnyu_tWji2_S072.wav	40320
hist-11-qarGW_S072.wav	82240
hist-18-qromJoR_S142.wav	78400
hist140519_mai_huochai_de_xiaonvhai_S181.wav	42720
hist-22-qAjdo_S039.wav	25280
hist140427_bianfu_jingji_he_shuiniao_S006.wav	53760
hist140501_jingli_tshering_skyid_S132.wav	31840
hist-25-khArWm_S050.wav	32640
hist-21-jmAGni_S066.wav	31040
hist140428_mtshalu_kAsAla_S030.wav	30720
hist140428_kAtsxWB_S028.wav	28640
hist-14-sWNgWJu_S133.wav	62240
hist-30-tWNga_S010.wav	29440
hist-21-GzWLa_S020.wav	80160
hist-13-tCamu_S043.wav	32000
hist-12-kAtsxWB_S058.wav	46400
hist140520_xiaoyida_de_huar_S046.wav	102880
hist-30-kWrAfcAr_S004.wav	40960
hist140428_xiaohongmao_S132.wav	72160
hist140520_xiaoyida_de_huar_S072.wav	123840
hist140522_Kamnyu_zgo_S324.wav	30720
hist140430_jin_e_S161.wav	44320
hist-26-GZo_S062.wav	41120
hist-15-babW_S157.wav	24800
hist-22-BlamajmAG_S012.wav	51360
hist-30-rkAsnom_S020.wav	29120
hist140520_ye_tiane_S293.wav	19520
hist-26-tshoBdWnpW_S009.wav	62560
hist-23-mbrAZWm_S052.wav	29440
hist140515_facai_meng_S011.wav	78080
hist-18-qromJoR_S127.wav	44800
hist-16-CWrNGo_S027.wav	35520
hist140505_xiaohaitu_S079.wav	50720
hist140505_liuhaohan_zoubian_tianxia_S195.wav	78720
hist-08-qaCti_S008.wav	26400
hist-24-zwArqhAjmAG_S021.wav	68640
hist140426_yelv_he_jialv_S024.wav	87040
hist140516_guowang_halifa_he_mutong_S100.wav	94720
hist-06-BGa_S163.wav	21760
hist140514_xizajiang_he_lifashi_S081.wav	46240
hist-07-pAXCi_S003.wav	31360
hist140427_xuanshi_zhi_shen_S049.wav	64000
hist140519_wandou_gongzhu_S055.wav	69760
hist140522_RdWrJAt_S138.wav	33440
hist-11-qrontshom_S023.wav	39680
hist-25-cWXCWz_S049.wav	23520
hist-27-kikakCi_S018.wav	20640
hist140520_xiaoyida_de_huar_S029.wav	44160
hist-22-kumpGa_S039.wav	86560
hist140522_Kamnyu_zgo_S066.wav	51520
hist140518_jinyin_chengbao_S085.wav	77280
hist-20-ldWGi_S019.wav	44960
hist140514_huishuohua_de_niao_S206.wav	65440
hist140515_congming_de_wusui_xiaohai_S038.wav	40320
hist-19-GzW_S020.wav	26240
hist-29-tAmtshAzkAkWndo_S069.wav	49120
hist-26-kWrNukWGndZWr_S038.wav	26880
hist-18-qromJoR_S159.wav	39200
hist140515_huli_he_yuelv_S033.wav	108800
hist140429_qingwa_wangzi_S173.wav	33600
hist-26-kWrNukWGndZWr_S033.wav	28640
hist-20-tArka_S009.wav	30560
hist-31-cha_S106.wav	46720
hist-13-NAnWkWmtsWG_S050.wav	37920
hist-08-cWpaspoRspoR_S011.wav	42400
